time (s),pt1,pt2,pt3,pt4,pt5,pt6,pt7,pt8,pt9
0.0002075,209.8179263,150.5646258,183.3584634,135.9525373,176.5043762,272.2366728,220.2850541,182.3549373,249.6054274
2.08E-04,210.6351334,158.5733825,169.4980331,137.0286787,133.4475736,249.7526397,226.8273846,214.1193661,246.0314005
0.000208,212.6781512,164.5588743,160.1464174,139.8983893,62.35157284,199.3884055,234.9654054,98.48909783,237.1539789
2.08E-04,212.0652458,170.5443662,153.1327057,145.0997397,75.65831095,214.0479951,243.1034263,132.4809104,227.1236453
0.0002085,206.9577014,174.253685,149.4588567,148.6868778,107.0241936,254.1595101,248.2894199,95.68065748,225.740151
2.09E-04,197.5598196,173.1577499,154.1346645,150.6598038,117.574536,272.5964173,249.6457567,-96.55224241,228.5071396
0.000209,188.7748431,172.6519337,158.3094929,153.5295144,119.0002579,270.2580778,247.4117902,-59.75198954,226.8930629
2.09E-04,183.2586951,179.2275445,173.3388752,153.1708006,142.4771459,268.6392275,242.5449346,-12.88008851,222.2814153
0.0002095,181.6242809,190.3555011,187.1993055,152.6327299,173.1776916,269.4486527,238.7152778,33.31391313,213.634576
2.10E-04,183.4629969,199.6287983,188.3682574,155.5024404,148.7503224,254.4293185,238.2365707,78.34580152,202.3360393
0.00021,189.1834467,206.0358037,189.3702162,158.5515079,89.63038596,202.446234,240.2311836,110.4976014,191.4986674
2.10E-04,196.1297071,210.1666361,192.5430858,159.9863631,110.7310707,155.2297645,242.7045037,146.135741,180.3154219
0.0002105,201.6458551,211.5154793,204.3995985,161.4212184,128.9803115,196.4205132,244.2204095,98.10172675,168.3251381
2.11E-04,203.2802694,211.6840847,219.4289807,165.9051411,111.8716482,228.7075847,243.5023489,129.8661555,154.4901953
0.000211,199.8071391,213.7916523,222.9358366,175.4110573,138.2950282,233.1144552,240.7896752,164.4390247,145.2669
2.11E-04,192.4522751,218.5126036,222.9358366,189.5802532,144.2830603,252.5406598,238.3961397,49.38981307,146.9962679
0.0002115,186.9361271,228.8818359,224.7727611,204.1081628,161.3917236,253.9796379,238.6354933,73.79419129,154.2596129
2.12E-04,190.6135591,245.7423763,230.6175208,217.2012172,200.7416491,273.6756509,239.672692,118.2450231,161.6382491
0.000212,202.667364,266.8180518,230.784514,228.1419887,174.3182692,221.8724386,238.2365707,161.9211127,164.4052377
2.12E-04,214.7211689,277.7774031,218.9280013,234.7781943,164.2431675,159.1869543,233.7686377,204.7256173,169.3627588
0.0002125,219.0115063,272.6349383,207.5724681,233.7020529,165.0986006,150.3732134,229.3804892,245.4964238,184.9270696
2.13E-04,215.9469796,262.2657059,200.8927426,224.0167798,171.3717772,144.4374286,227.0667382,200.3676926,201.4137098
0.000213,209.2050209,247.0069169,201.5607152,213.9727928,180.021157,157.0284872,227.7050143,170.7338048,206.9476869
2.13E-04,203.2802694,228.8818359,216.7570906,204.6462336,150.2710925,198.8487887,230.5772569,100.0385822,201.1831274
0.0002135,201.0329498,214.9718901,222.4348572,197.6513141,190.1913068,237.071645,234.6462674,126.4766586,194.1503648
2.14E-04,201.2372516,207.3003442,224.7727611,189.7596101,215.3790611,271.4272476,238.7152778,170.0559054,199.107886
0.000214,203.8931747,200.4718254,227.2776581,184.5582597,175.0786542,302.7250216,243.1034263,197.9466234,210.637005
2.14E-04,206.1404942,189.0909606,223.1028297,184.5582597,194.9437133,306.3224669,248.608558,230.195266,221.0132122
0.0002145,205.1189854,179.5647553,225.1067474,180.9711215,192.3774138,240.2194096,257.3050705,244.9153672,230.9282546
2.15E-04,199.8071391,177.372885,222.4348572,172.0032761,164.8134563,137.5123464,271.5067147,187.1970758,240.3821322
0.000215,190.0006538,181.7566255,209.5763857,162.4973599,192.6625582,103.6963607,291.6124132,225.1594419,245.4549446
2.15E-04,180.1941684,190.8613173,206.5705093,152.9914437,212.2424728,134.9041986,314.1116473,66.04676964,243.3797031
0.0002155,177.3339435,199.3758902,215.2541523,142.2300291,222.697767,170.2490986,333.5790696,68.4678389,236.2316493
2.16E-04,185.5060146,196.4252957,226.2756993,135.7731804,241.2321522,211.6197195,340.9192453,71.85733588,225.5095686
0.000216,201.6458551,182.2624417,229.4485689,131.2892576,242.0875854,247.953917,330.7866115,84.64058161,216.055691
2.16E-04,218.1942992,167.5094689,220.931919,127.1640487,242.9430186,280.7806053,306.21298,128.9945706,217.7850589
0.0002165,229.6351987,161.1867662,206.0695298,125.0117658,226.7848366,311.089082,280.8415033,172.1864464,232.0811665
2.17E-04,234.5384414,166.91935,192.2090996,122.3214122,207.1098738,303.1747023,270.5493004,214.5067372,250.7583393
0.000217,234.7427432,177.8787012,186.1973467,120.8865569,198.3654459,245.7954498,281.3202104,256.7301852,256.8687724
2.17E-04,236.3771574,189.8496849,187.7002849,123.5769105,166.1441301,247.8639809,308.4469465,296.3388784,246.0314005
0.0002175,244.140625,199.2072848,194.0460241,129.1369747,193.5179913,208.1122104,341.4777369,177.1254277,230.9282546
2.18E-04,254.9686192,200.6404308,208.74142,139.3603186,228.7808473,207.3927213,371.8756383,203.5635041,217.6697677
0.000218,268.2482348,197.0154146,228.2796169,151.1978746,231.5372431,249.7526397,389.5080167,245.8837949,204.6418631
2.18E-04,282.5493593,192.7159768,250.1557178,164.1115721,248.4558101,282.9390725,387.0346967,287.3325007,192.7668705
0.0002185,289.4956198,197.0997173,263.6821618,178.9981955,270.8871686,315.5858886,365.8120149,327.9096217,190.4610467
2.19E-04,285.8181878,209.2393064,260.5092922,198.1893848,248.9310507,345.8044291,335.8928207,367.1309438,198.3008477
0.000219,274.58159,221.4631982,250.489704,220.2502847,215.9493498,338.7894107,312.0372498,402.7690834,216.1709822
2.19E-04,259.8718619,232.6754575,246.6488619,244.8221813,218.6106975,308.4809341,303.7396599,438.8914369,240.843297
0.0002195,248.0223588,249.2830898,254.4975393,276.3889973,197.2248684,233.8339442,309.5639297,269.4165882,264.1321174
2.20E-04,242.7105126,274.1523869,274.2027293,312.4397361,207.2049219,220.6133328,324.084712,258.5701978,287.0750643
0.00022,244.5492286,303.4054245,295.911837,349.7459732,251.1171577,249.3928951,338.1267872,283.1682616,305.9828196
2.20E-04,249.2481695,326.8415757,289.2321116,381.3127893,264.7090402,262.5235705,341.956444,263.993393,310.479176
0.0002205,252.5169979,317.989792,260.8432785,398.5310526,293.3185271,293.0119193,328.552645,211.6982968,299.1806393
2.21E-04,251.6997908,289.9169922,231.9534659,399.0691233,274.0237569,312.3481878,299.8302185,250.8227762,282.9245815
0.000221,243.5277197,265.2163005,216.2561111,380.9540754,273.35842,315.0462718,267.7568423,292.1746393,275.2000717
2.21E-04,229.8395005,237.3964088,205.9025367,349.3872594,302.2530513,307.8513812,244.3799786,256.0522858,279.3505546
0.0002215,215.538376,206.4573172,203.3976397,318.537871,327.1556612,241.2087071,234.4866983,265.8334056,283.9622022
2.22E-04,205.9361925,189.3438687,215.9221249,296.835685,344.4544207,199.4783417,236.6408803,202.304548,273.0095391
0.000222,203.6888729,187.8264201,230.1165414,283.9219875,335.9000891,197.679619,244.6991166,192.3297427,242.9185384
2.22E-04,205.1189854,193.3060957,235.9613012,281.9490615,354.7196187,170.2490986,251.4808007,174.2201445,214.0957408
0.0002225,203.8931747,201.0619443,229.7825552,286.2536273,359.7571695,184.0093269,251.8797232,179.7401825,194.1503648
2.23E-04,199.6028373,209.3236091,213.0832416,287.5091257,319.2666664,198.6689165,243.9012714,191.6518433,183.0824105
0.000223,191.0221627,208.8177929,194.3800103,279.2587078,321.0725809,179.7823287,230.0985498,87.35217919,179.3930924
2.23E-04,178.9683577,189.8496849,183.6924496,257.5565218,353.8641855,202.9858508,215.497983,127.9293001,179.738966
0.0002235,167.7317599,165.486204,186.5313329,226.5277765,281.0573184,208.3820188,203.6100899,171.2180186,179.16251
2.24E-04,160.5811977,152.5035879,200.5587564,196.5751726,271.0772649,215.307101,196.4294833,167.0537795,171.0921267
0.000224,159.5596888,149.1314798,208.0734475,173.9762021,315.1795969,242.2879407,194.2753013,109.1418026,158.2948046
2.24E-04,164.6672333,156.718723,210.7453377,160.5244339,320.2171477,269.8083972,195.152931,47.06558657,147.4574326
0.0002245,174.8823222,176.0240418,211.9142896,160.7037908,297.5006448,297.8684705,200.1793556,34.18549807,138.3494286
2.25E-04,185.3017129,188.7537498,212.5822622,169.6716362,296.930356,326.4681606,212.5459559,74.85946177,126.9356007
0.000225,191.4307662,185.8874579,213.9182072,181.8679061,263.7585589,350.5710441,231.6144557,119.0197652,119.3263822
2.25E-04,192.4522751,181.335112,221.2659052,192.2706068,236.7648902,376.2927779,252.1190768,162.4053265,118.9805086
